224517
161936
174430
342942
233078
316554
167791
115746
187645
291457
162886
220308
12333
182028
84876
193738
169786
246900
173346
28720
397598
167355
266507
177736
124361
295770
341169
205637
312484
237182
120677
266192
192135
164928
96848
251247
324856
199792
183394
366013
285774
175914
256960
247763
284378
521
373106
3076
295947
102794
185343
314040
184267
170216
31260
255984
321608
253344
251661
161533
221107
205059
231733
182874
126163
2651
276025
244521
216132
35677
125153
266810
164153
124742
209010
383179
284083
55690
200680
230802
28143
157354
201808
72125
191189
159675
365717
110327
229853
317985
93
25613
62219
332772
68448
121921
171623
256916
279537
366161
291453
322289
225694
155821
163068
264220
37111
236457
310873
277659
364073
371942
122515
42
170042
40834
271055
18602
203993
73439
217372
146021
172386
269385
12493
380607
12
180263
163412
102680
144733
4098
36218
337627
240980
310100
205896
43015
390092
175640
218417
233371
198928
175155
196340
227935
178900
414317
172287
254640
132531
266524
30549
220877
281259
118048
263918
304783
262712
338960
147020
189932
274364
161970
271324
463
14996
421006
268864
308765
235802
127023
34635
77423
325494
2511
233398
359871
328871
296151
146652
148949
410201
249259
265188
103885
283948
209418
294484
244522
329082
82222
54043
233867
396790
258779
350184
9609
43111
283355
339789
188920
271896
10630
104162
227224
25021
39463
314491
199561
155426
364011
282524
242302
17133
128882
287954
118
31627
103343
70149
300531
188
316377
14105
171131
123260
104006
822
150376
148228
285967
374173
215
293014
299659
241451
256680
182631
269207
91
7854
245638
306735
126042
9209
195421
359609
21050
295486
283155
54998
188834
221194
165722
146886
224037
332686
223040
129437
232832
260605
158600
274637
391163
156129
176189
192291
318977
199478
555
169426
176494
300322
3
224783
19857
109276
198994
194655
232405
228341
9216
286096
421
20551
31481
311193
223321
305096
128621
27708
239188
140620
284653
323612
156546
127060
291572
27833
204583
760
297562
298047
230253
351913
146508
144344
2655
302723
244271
246784
139976
206718
329839
150145
270633
92828
108745
155068
295374
356123
176734
24181
66589
19777
46213
160477
257499
295895
284189
50
97207
367220
277085
172
155873
38453
22545
318184
400314
262211
245655
345972
319966
111341
5
154203
187617
2653
129622
143693
181279
54
331106
184921
93260
209685
332800
136888
54138
188866
227789
285192
163967
48726
234277
59294
47
350316
203420
260180
40692
172081
336986
301880
25292
172818
193037
140934
63888
21241
304420
13122
176920
219513
77130
318084
202426
59959
297030
45315
39856
246192
345584
146439
199042
70919
128271
336382
370591
308119
342070
181304
37046
385761
41114
222509
8217
119890
155987
245934
163745
40354
90137
247367
192458
234
276182
372
311988
234487
274638
244711
260428
350933
246684
24480
25554
269210
379078
101721
349067
39683
195539
250458
9217
342810
15987
258210
70323
284742
215311
1
315767
194594
33160
31594
171
92415
357563
21348
236191
265736
322708
298069
343905
177478
256226
144592
166669
182134
293141
198773
128671
71
186751
17392
138161
34219
303057
262543
333255
170771
351040
229220
204305
54625
292375
318182
206480
66188
251658
151347
40765
161614
100901
55670
154809
62222
27162
215341
124708
121
264241
36932
355093
150
18833
243
156858
63628
192153
316412
11170
356033
286751
328565
96913
256730
169427
175095
66362
79828
176396
239942
270844
158899
144189
12942
205398
338834
256952
269144
290359
11
274960
216600
233312
290484
194607
220
325635
478
335764
290236
5404
353288
137408
25417
20437
15062
43570
150658
98778
193042
315610
180974
157969
354934
136063
240196
226522
162082
385529
271601
83330
712
334590
17226
232414
